   Start1     Start2    Length
    95886    1848079        55
    95886     210922r       55
   502067    1530986r       55
    95886    1530986r       55
   502067    1942674        55
    95886    1942674        55
   502067    1727983        55
    95886    1727983        55
  1155327    1306980r       84
  1035289    1306980r       84
   331883    1306980r       84
   331883     472465r       69
  1155327    1500596        69
  1035289    1500596        69
   331883    1500596        69
   128517     227719r       37
   128517     274684r       37
   698385    1325312r       37
   286551    1325312r       37
   910450    1325312r       37
   128517    1325312r       37
  1720023    1810210r       37
  1568660    1720023        37
   698385    1720023        37
  1720023    1929437        37
   286551    1720023        37
  1720023    1925610r       37
   910450    1720023        37
   128517    1720023        37
   698385    1563113r       37
   286551    1563113r       37
   910450    1563113r       37
   128517    1563113r       37
   698385    1235474r       37
   286551    1235474r       37
   910450    1235474r       37
   128517    1235474r       37
   698385    1194473r       37
   286551    1194473r       37
   910450    1194473r       37
   128517    1194473r       37
  1568660    1688748r       37
   698385    1688748r       37
   286551    1688748r       37
   910450    1688748r       37
   128517    1688748r       37
   676551    1810210r       37
   676551    1590654r       37
   676551    1273286r       37
   676551    1568660        37
   676551     698385        37
   676551    1709322r       37
   676551    1929437        37
   286551     676551        37
   676551    1925610r       37
   676551     910450        37
   128517     676551        37
   479689     871958r       31
   408490     641227        32
   346112    1477821r       88
  1041182    1477821r       88
   185259    1477821r       88
  1259307    1507189        31
   346112    1259307        31
  1041182    1259307        31
   185259    1259307        31
   453875     723198r       30
    62296    1531040        69
   210976     323411r       69
    62296     210976        69
   978175    1053328r      252
    46188    1053328r      252
   136756    1053328r      108
   437944    1727929r      108
   136756    1727929r       89
   978175    1727929r       89
    46188    1727929r       89
   437944    1053328r       89
   210976    1289414r       64
    62296    1848025r       64
    62296    1942620r       64
   437944    1848025r       52
   136756    1848025r       52
   978175    1848025r       52
    46188    1848025r       52
   437944    1942620r       52
   136756    1942620r       52
   978175    1942620r       52
    46188    1942620r       52
  1531040    1632990r       52
  1531040    1778802r       52
   437944    1531040        52
   136756    1531040        52
   978175    1531040        52
    46188    1531040        52
   210976    1239515r       52
   210976    1632990r       52
   210976    1778802r       52
   210976     437944        52
   210976     678839r       52
   136756     210976        52
   210976     978175        52
   210976     778488r       52
    46188     210976        52
    62296    1727929r       52
    62296    1053328r       52
    86558     742146        31
   267717     608659r       37
   385932     877159r       36
   109210     385932        36
   385932    1487210        34
   385932    1878265        34
   385932    1308684r       34
   385932     560697r       34
   385932    1781288        34
   385932     629828r       34
   385932    1739332        34
   385932    1070654        34
   385932     890720        34
   385932     856319        34
   385932    1664380        34
   385932    1502236r       34
   385932     689545        34
   385932     495093        34
   385932     788702r       34
   385932    1874861r       34
   361459     385932        34
   225605    1029229r       46
   225605    1149267r       46
   225605     932459        46
   225605    1558046        46
   225605     497046r       46
   146890     225605        46
   225605    1998792        32
   225605    1886967        31
   727898    1860151r      101
  1518628    1860151r      101
  1174254    1860151r      101
   904526    1860151r      101
   196664    1860151r      101
  1398119    1860151r       86
   425935    1860151r       41
   267803    1076380r       95
   319921    1583220        36
   319921    1310407r       36
   319921    1887813r       36
   267803     319921        36
   319921    1547832r       31
   284357    1491736        39
   284357    1287224        39
   284357    1888801r       39
   284357    1939599        39
   284357     783094        39
    48869     147633r       65
   462361    1484638        55
   462361    1236425r       48
   697434    1274241r       48
   462361     697434        48
   131898    1293131r       35
   131898    1854729r       35
  1533366    1845667r       33
    15830    1028159r       78
    15830     933529        78
   933529     982697r       66
    15830     982697r       66
    15830    1889134        66
  1840749    1889134        63
   933529    1840749        63
   933529    1134065r       45
   245070     491778r       70
   926981    1780672r       71
   126997    1780672r       71
  1216855    1537737        59
   521701     897726r       40
   521701     830213        37
   157744     640632r       28
   521701     540270r       33
   157744     521701        27
   536572    1496065r       47
   536572    1665538r       37
   536572    1543620r       37
   536572    2008226r       37
  1060680    1693505r       29
  1927127    1966509r      331
  1236992    1966509r       61
  1431793    1795527        46
   736362    1431793        46
   213174    1431793        46
  1186579    1431793        43
   440287    1431793        43
  1186579    1797963r       41
   440287    1797963r       41
  1795527    1797963r       41
   736362    1797963r       41
   213174    1797963r       41
  1251940    1756287        39
  1123450    1469857r       59
  1123450    1864703r       48
  1123450    1642293r       31
  1123450    1514025        31
  1123450    1169651        31
   421369    1123450        31
  1354289    1868619r       27
   171591    1868619r       27
  1165754    1354289        27
   171591    1165754        27
   310024    1682763r       73
   183016    1682763r       55
   310024     337217        38
   183016     337217        38
    15712    1840631        79
   821062    1134183r       66
    15712     821062        66
   579846    1134183r       56
    15712     579846        56
    15712    1907990        44
    15712    1533506r       43
    15712    1967917r       43
    15712    1875416        43
   389962    1134183r       43
    15712     389962        43
    15712     825745r       38
    15712    1565238r       38
    15712     855633r       36
    15712     887761r       34
   345061    1693374       102
  1585460    1693374        98
  1693374    1706375r       38
   490673     593916r       62
   174844    1257630r       61
   174844    1784526r       48
    43613    1468869        40
    43613     422357r       40
    43613    1170639r       40
    43613    1515013r       40
    43613     195362r       40
    43613    1301026        40
    43613     913419        40
    43613      59722r       40
    43613    1641305        40
    43613     194346        40
    43613    1396710r       39
    43613     104926        39
   678437    1684108       313
   678437    1531442r      313
   678437    1727527       313
   678437    1942218       313
   678437    1847623       313
   678437    1289012       313
   678437    1239113       293
    95428    1239113       286
    95428    1684108       286
    95428    1531442r      286
    95428    1727527       286
    95428    1942218       286
    95428    1847623       286
    95428    1289012       286
    95428     211378r      150
  1239113    1778400       150
  1684108    1778400       150
  1727527    1778400       150
  1778400    1942218       150
  1778400    1847623       150
  1289012    1778400       150
  1239113    1632588       150
  1632588    1684108       150
  1632588    1727527       150
  1632588    1942218       150
  1632588    1847623       150
  1289012    1632588       150
   323160    1778400       145
   323160    1632588       145
   323160     678437       145
   323160    1185507r      145
   323160     734560r      145
    95428     323160       145
   191521    1778400       145
   191521    1632588       145
   191521     678437       145
   191521    1185507r      145
   191521     734560r      145
    95428     191521       145
   323160    1052926       127
   191521    1052926       127
  1052926    1239113       127
  1052926    1684108       127
  1052926    1531442r      127
  1052926    1727527       127
  1052926    1942218       127
  1052926    1847623       127
  1052926    1289012       127
  1052926    1648983r       79
  1632588    1648983r       79
   678437    1648983r       79
    95428    1648983r       79
   501609    1052926        74
   501609    1778400        74
   501609    1632588        74
   501609     678437        74
   501609    1185507r       74
   501609     734560r       74
    95428     501609        74
   106022     266879        33
   131201    1467527r       81
    61870    1467527r       81
  1180215    1467527r       57
   431900    1467527r       57
   204190    1467527r       57
  1121934    1448287        57
   323174     438332r      113
   191535     438332r      113
    95442     438332r      113
   672345    1744076        55
   120721    1744076        55
   672345    1264490        55
   120721    1264490        55
   672345    1672939        52
   120721    1672939        52
  1052839    1531529r       47
   323073    1531529r       47
   191434    1531529r       47
  1052839    1727440        47
   323073    1727440        47
   191434    1727440        47
  1052839    1942131        47
   323073    1942131        47
   191434    1942131        47
  1052839    1847536        47
   323073    1847536        47
   191434    1847536        47
  1052839    1288925        47
   323073    1288925        47
   191434    1288925        47
   501521    1531529r       30
   678349    1531529r       30
    95340    1531529r       30
   501521    1727440        30
   678349    1727440        30
    95340    1727440        30
   501521    1942131        30
   678349    1942131        30
    95340    1942131        30
   501521    1847536        30
   678349    1847536        30
    95340    1847536        30
   501521    1288925        30
   678349    1288925        30
    95340    1288925        30
  1052839    1808710        29
   323073    1808710        29
   191434    1808710        29
   501521    1808710        29
   678349    1808710        29
    95340    1808710        29
   777999    1808710        27
   777999    1531529r       27
   777999    1727440        27
   777999    1942131        27
   777999    1847536        27
   777999    1288925        27
   187439     920360r       34
   416600    1475656r       34
   416600    1677022r       34
   416600    1551907r       34
   416600    1043362        34
   416600    1703171r       34
   187439     416600        34
   170680    1475794r      109
  1449071    1475794r       31
   170680    1449071        31
   434785    1946005r       75
   434785    1527655        75
   434785    1731314r       75
   434785    1183280        75
   434785     732333        75
   135929     434785        75
   434785     679666r       62
   135929     679666r       62
   434785     503836r       62
   135929     503836r       62
   207591     434785        62
   207591     213843r       62
   207591    1946005r       62
   207591    1527655        62
   207591    1731314r       62
   207591    1183280        62
   207591     732333        62
   135929     207591        62
   434785     779318r       60
    45358     434785        60
    45358     213843r       60
    45358    1946005r       60
    45358    1527655        60
    45358    1731314r       60
    45358    1183280        60
    45358      97655r       60
   732333     779318r       60
    45358     732333        60
   135929     779318r       60
    45358     135929        60
   160457     270390r       36
   473392     493328r       36
   160457     493328r       36
   160457     327810r       36
   473392    1031216r       36
   160457    1031216r       36
   473392    1151254r       36
   160457    1151254r       36
  1723638    1752316        36
   473392    1723638        36
   160457    1723638        36
   930495    1752316        36
   473392     930495        36
   160457     930495        36
   291411    1752316        36
   291411     473392        36
   160457     291411        36
   146000     270390r       31
   146000     493328r       31
   146000     327810r       31
   146000    1031216r       31
  1073794    1151254r       31
   146000    1151254r       31
  1073794    1723638        31
  1557156    1723638        31
   146000    1723638        31
   930495    1497147r       31
   930495    1073794        31
   930495    1557156        31
   146000     930495        31
   291411    1497147r       31
   291411    1073794        31
   291411    1557156        31
   146000     291411        31
   479859    1325142r       35
   774177    1673196        45
   672602    1673196        33
   120978    1673196        33
    58086    1470505r      136
    58086     112385r      130
    58086    1357629       130
   574441    1689698r      282
   574441    1156493r      282
   574441    1036455r      282
   127342     574441       282
  1147229    1152216r      122
  1147229    1486456       122
   145035    1147229       122
  1486456    1722679       122
   145035    1722679       122
   290452     328772r      122
   290452    1032178r      122
   290452    1152216r      122
   290452    1486456       122
   145035     290452       122
  1147229    1884053        33
  1722679    1884053        33
   290452    1884053        33
  1647270    1682189r       84
  1266931    1682751        28
   123162    1266931        28
  1448520    1934788        28
   347490    1934788        28
  1700033    1934788        28
  1042559    1934788        28
   186636    1934788        28
  1508572    1934788        28
   415783    1934788        28
  1934788    1960794r       28
   366082    1934788        28
   170028    1934788        28
   720077    1190085r      103
   346091    1507168       109
  1041161    1507168       109
   185238    1507168       109
   168624    1058384r       30
  1120764    1580382r       27
   414386    1580382r       27
   364685    1580382r       27
   149925     336965        45
   336965     737381r       43
   336965     516702r       38
   285088    1564575r      208
   285088     675089       208
   285088     498259       208
   361947    1453977r       85
  1071141    1453977r       85
   891207    1453977r       85
   856806    1453977r       85
   690032    1453977r       85
   495580    1453977r       85
   386420    1453977r       85
   109697    1453977r       85
   109697     140076r       82
  1070589    1453977r       42
   890655    1453977r       42
   856254    1453977r       42
   495028    1453977r       42
   630798     960882r       97
  1146784    1497925r      103
  1073016    1146784       103
   144614    1146784       103
  1073016    1722234       103
   144614    1722234       103
   290007    1497925r      103
   290007    1073016       103
   144614     290007       103
  1146784    1751538        65
  1722234    1751538        65
   290007    1751538        65
   144614     329218r       39
   144614    1032624r       39
  1073016    1152662r       39
   144614    1152662r       39
  1751538    1883605        37
  1073016    1883605        37
   144614    1883605        37
   279321     892579r       67
   178338     399008r       46
   178338     892579r       46
   178338     871639r       46
   178338     279321        46
   279321    1800104        39
   971333    1542831        38
   279321    1542831        38
   178338     517357r       38
   178338     961428r       38
   971333    1800104        38
   178338     971333        38
   971333    1026912        37
   279321    1026912        37
   713978     961428r       27
   713978     971333        27
   713978     892579r       27
   713978     871639r       27
   279321     713978        27
   190863     322502       503
   190863    1238525       308
  1253521    1964807r      250
   361186    1253521       250
   361186    1480442r       50
   361186    1747367r       50
   250230     402648r       43
   743368     743833        53
   742903     743833        53
   431459    1855868r      177
   203749    1855868r      177
  1524148    1855868r      108
  1179774    1855868r       72
   284772     776348        83
   284772    1564891r       65
   284772     674773        65
   284772     497943        65
   279389     971401        34
  1195284    1542899        36
  1195284    1416244        32
  1416244    1786619r       31
  1542899    1786619r       31
  1416244    1593782r       30
  1542899    1593782r       30
  1416244    2007523        30
  1542899    2007523        30
  1213703    1416244        30
  1213703    1542899        30
   714362    1433105r       57
   714362     892196r       54
   714362    1988230        54
   714362    1663628        54
   714362     898948        54
   714362    1786303r       49
   714362    1204469        48
   714362     961044r       45
   714362    1543218        45
   714362     998186        43
   714362    1987655r       41
   714362     737651r       40
   714362    1027292        40
   902134    1332500        74
   746461    1332500        32
  1332500    1715161r       27
   821993    1332311        43
   746277     821993        42
  1399519    1859996r       39
  1520028    1859996r       39
  1175654    1859996r       39
   351880    1859996r       39
   509355     684129       138
   219027     684129       138
   684129    1639323        52
   684129    1295948        40
   288241    1324867r      137
   288241    1929882       137
  1269865    1561423r      137
   288241    1269865       137
   288241    1720468       137
   698830    1561423r      137
   288241     698830       137
   288241     369213r      112
   288241    1235029r      112
   288241    1194028r       82
   288241    1688303r       82
   676996    1561423r       73
   500167    1561423r       73
   128962    1561423r       73
   288241    1708877r       73
   288241     676996        73
   288241     500167        73
   128962     288241        73
   288241    1590209r       69
   109689     386412       208
   386412    1487490       148
  1487490    1878744       105
   109689    1878744       105
   109689    1308205r      105
   109689     560218r      105
  1487490    1781767       105
   109689    1781767       105
   109689     629349r      105
  1487490    1739811       105
   109689    1739811       105
  1071133    1487490       105
   109689    1071133       105
   891199    1487490       105
   109689     891199       105
   856798    1487490       105
   109689     856798       105
  1487490    1664859       105
   109689    1664859       105
  1487490    1501757r      105
   109689    1501757r      105
   690024    1487490       105
   109689     690024       105
   495572    1487490       105
   109689     495572       105
  1487490    1874383r       99
   109689    1874383r       99
   109689     788224r       99
   361939    1487490        99
   109689     361939        99
   361939    1878192        50
  1878192    1878744        50
  1781767    1878192        50
  1739811    1878192        50
  1071133    1878192        50
   891199    1878192        50
   856798    1878192        50
  1664859    1878192        50
   690024    1878192        50
   495572    1878192        50
   386412    1878192        50
  1664307    1874383r       50
   361939    1664307        50
  1664307    1878744        50
  1664307    1781767        50
  1664307    1739811        50
  1071133    1664307        50
   891199    1664307        50
   856798    1664307        50
  1664307    1664859        50
   690024    1664307        50
   495572    1664307        50
   386412    1664307        50
   361939     629901r       50
   495572     629901r       50
   386412     629901r       50
  1070581    1874383r       50
   361939    1070581        50
  1070581    1878744        50
  1070581    1308205r       50
  1070581    1781767        50
  1070581    1739811        50
  1070581    1071133        50
   891199    1070581        50
   856798    1070581        50
  1070581    1664859        50
  1070581    1501757r       50
   690024    1070581        50
   495572    1070581        50
   386412    1070581        50
   890647    1874383r       50
   361939     890647        50
   890647    1878744        50
   890647    1308205r       50
   890647    1781767        50
   890647    1739811        50
   890647    1071133        50
   890647     891199        50
   856798     890647        50
   890647    1664859        50
   890647    1501757r       50
   690024     890647        50
   495572     890647        50
   386412     890647        50
   856246    1874383r       50
   361939     856246        50
   856246    1878744        50
   856246    1308205r       50
   856246    1781767        50
   856246    1739811        50
   856246    1071133        50
   856246     891199        50
   856246     856798        50
   856246    1664859        50
   856246    1501757r       50
   690024     856246        50
   495572     856246        50
   386412     856246        50
   495020    1874383r       50
   495020     788224r       50
   361939     495020        50
   495020    1878744        50
   495020    1308205r       50
   495020     560218r       50
   495020    1781767        50
   495020     629349r       50
   495020    1739811        50
   495020    1071133        50
   495020     891199        50
   495020     856798        50
   495020    1664859        50
   495020    1501757r       50
   495020     690024        50
   495020     495572        50
   386412     495020        50
   361939     876684r       32
   856798     876684r       32
   690024     876684r       32
   495572     876684r       32
   386412     876684r       32
   279447    1433361r       42
  1027038    1433361r       40
   341693    1433361r       29
   294146    1491625r       89
   246254    1491625r       72
  1076528    1491625r       54
   933344    1491625r       54
   149548     222765r       42
   110277     953487r       56
  1486595    1931290r       27
  1884192    1931290r       27
   145174    1931290r       27
  1486595    1747372        27
  1747372    1884192        27
   145174    1747372        27
  1480447    1486595        27
  1480447    1884192        27
   145174    1480447        27
  1357877    1470257r       71
  1357877    1642693r       71
    58334     112137r       42
    58334    1357877        42
  1158620    1583906        88
   335176    1583906        88
   140986    1583906        88
   335176     925199r       49
   140986     925199r       49
   335176     467899r       49
   140986     467899r       49
  1158620    1691825        49
   335176    1691825        49
   140986    1691825        49
   335176     572320r       49
   140986     572320r       49
  1038582    1158620        49
   335176    1038582        49
   140986    1038582        49
  1633816    1730317       184
  1633816    1945008       163
    96658     435775r       80
   324239    1633816        58
   910246    1929232       134
   698181    1929232       134
  1719819    1929232       102
  1297853    1929232       102
  1269215    1929232       102
   676347    1929232        79
   499517    1929232        79
  1568455    1929232        51
   372053     466932r       27
   372053    1873138r       27
   372053    1692792        27
   372053    1746392r       27
   363128     372053        27
   372053    1584873        27
   372053    1581881r       27
   372053    1159587        27
   336143     372053        27
   566397    1166177r       28
   566397    1868196        28
   364115     570380r     2881
   413816     570380r     2391
   184672     570380r      104
   413816     693136r       42
   364115     693136r       42
   184672     693136r       42
  1585924    1933219        42
  1933219    1962762r       42
  1698065    1933219        42
  1258723    1933219        42
   413816    1933219        42
   364115    1933219        42
  1040595    1933219        42
   184672    1933219        42
   345524    1585924        42
   345524    1962762r       42
   345524    1698065        42
   345524    1258723        42
   345524     413816        42
   345524     364115        42
   345524    1040595        42
   184672     345524        42
  1162197    1478410r       42
  1258723    1478410r       40
   413816    1478410r       40
   364115    1478410r       40
  1040595    1478410r       40
   184672    1478410r       40
   413816    1058949r       40
   364115    1058949r       40
  1040595    1058949r       40
   184672    1058949r       40
   345524    1554015r       40
   345524    1872176r       40
  1162197    1933219        40
   345524    1162197        40
   565741    1971554        70
   565741    1537143        70
  1001473    1971554        59
  1001473    1537143        59
   565741    1001473        59
  1001473    1230552r       59
   237110    1001473        59
   237110    1971554        59
   237110    1537143        59
    86953    1001473        55
    86953    1971554        55
    86953    1537143        55
   243093    1001473        47
   243093     565741        47
   243093     952655r       47
   243093     790884r       47
   243093    1230552r       47
   237110     243093        47
    86953     243093        47
   243093    1440069r       33
   565741    1440069r       33
   237110    1440069r       33
    86953    1440069r       33
   111057    1440069r       30
   111057     243093        30
   111057    1001473        30
   111057    1971554        30
   111057    1537143        30
   105608    1440069r       30
   105608     243093        30
   105608    1001473        30
   105608    1971554        30
   105608    1537143        30
   975941    1564862r       35
   674802     975941        35
   497972     975941        35
   975941    1845914        35
   776377     975941        35
   284801     975941        35
   975941    1996614r       33
   975941    1843452        33
   345328     693333r      100
   345328    1933023       100
   345328    1060545r       66
   513729    1449766        47
    65132    1449766        47
  1449766    1807582r       35
  1076618    1491535r       31
   484016    1004926        28
   484016     886561r       27
   484016    1570610        27
   484016     484213r       27
   484016    1717778r       27
    40370     484016        27
   103365     426087r      111
   103365     728050r       96
   103365     196816r       96
   103365     904678r       96
   103365    1174406r       96
   103365    1518780r       96
   103365    1398271r       64
   103365    1859999        42
   876462    1487712r       70
   139617     140588r       31
  1304579    1647633r       30
  1844987    1907597       109
  1312082    1907597        86
  1444848    1719097r      114
   870446    1444848       101
   870446    1533900r       93
   870446    1968311r       93
   870446    1907597        58
  1844987    1968311r       58
  1444848    1844987        58
  1312082    1533900r       58
  1312082    1968311r       58
  1312082    1444848        58
  1795250    1844987        51
  1312082    1795250        51
   870446    1795250        51
   544303     646196r       38
  1050467    1795250        37
   544303    1795250        37
  1050467    1907597        37
   544303    1907597        37
  1050467    1533900r       37
   544303    1533900r       37
  1050467    1968311r       37
   544303    1968311r       37
  1050467    1444848        37
   544303    1444848        37
  1805957    1840237        39
  1795250    1840237        36
  1840237    1907597        36
  1840237    1968311r       36
  1444848    1840237        36
   544303     826137r       36
  1805957    1844987        36
  1312082    1805957        36
   870446    1805957        36
  1050467    1805957        36
   544303    1805957        36
  1840237    1990727        28
  1844987    1990727        28
  1312082    1990727        28
   870446    1990727        28
  1050467    1990727        28
   544303    1990727        28
    92904    1840237        27
    92904     888157r       27
    92904    1844987        27
    92904    1312082        27
    92904     736938r       27
    92904    1719097r       27
    92904     870446        27
    92904    1050467        27
    92904     544303        27
   929622    1661666r       28
  1052713    1531655r      117
   777873    1531655r      117
   676299    1847410        50
   499469    1847410        50
   676299    1778187        50
   499469    1778187        50
  1052713    1563365r       50
   676299    1052713        50
   499469    1052713        50
   676299     978790r       50
   499469     978790r       50
   777873    1563365r       50
   676299     777873        50
   499469     777873        50
  1892246    1970582        35
  1536171    1892246        35
   157311    1316909        31
  1521938    1639861r       67
   429244    1521938        67
  1177564    1639861r       67
   429244    1177564        67
   907836    1639861r       67
   429244     907836        67
  1521938    1858087r       34
  1177564    1858087r       34
   907836    1858087r       34
  1156768    1780602        71
  1689973    1780602        71
  1036730    1780602        71
   333324    1780602        71
  1134522    1416098r       43
   889704    1134522        43
  1134522    1505081r       38
  1134522    1647910r       38
  1134522    1815999        38
  1134522    1267849r       32
  1134522    1717792r       31
   343797    1134522        31
   310545    1134522        27
   953546    1134522        27
  1134522    1135845r       27
   278991    1134522        27
   983602    1134522        27
   594491    1134522        27
   183071    1134522        27
   118303    1134522        27
   123593     998286r       42
  1146505    1883326        64
  1751259    1883326        62
  1072737    1883326        62
   144335    1883326        62
  1468636    1518196r       73
   415770    1476460r       64
   366069    1476460r       64
   170015    1476460r       64
   855110    1286479        27
   855110    1972444r       27
   855110     982283        27
   855110    1312673r       27
   855110    1077127r       27
   855110    1890459r       27
   754177     855110        27
   110005    1453669r      102
  1071449    1453669r       66
   891515    1453669r       66
   857114    1453669r       66
   690340    1453669r       66
   495888    1453669r       66
   386728    1453669r       66
   362255    1453669r       66
  1195557    1786346r       57
   623675    1213934r       42
   871356    1213934r       42
   240881    1213934r       42
   707134    1213934r       42
    66757    1213934r       42
   676427    1273411r       99
   676427    1568535        99
   128392    1709447r      111
   499597    1273411r       66
   499597    1568535        66
  1568535    1709447r       54
   128392    1563237r       54
   676427    1325436r       54
   676427    1194597r       54
   676427    1235598r       54
   676427    1719899        54
   128392     676427        54
   499597    1325436r       54
   499597    1194597r       54
   499597    1235598r       54
   499597    1719899        54
   128392     499597        54
  1297933    1563237r       45
   676427    1297933        45
   499597    1297933        45
  1297933    1709447r       45
  1269295    1563237r       45
   676427    1269295        45
   499597    1269295        45
  1269295    1709447r       45
   286428    1563237r       34
   286428     676427        34
   286428     499597        34
   286428    1709447r       34
   499597     545345r       28
   511571    1399750r       39
   511571    1175885r       39
   511571    1520259r       39
   511571     906157r       36
  1740636    1954969        36
   511571    1954969        36
   225658     496993r       45
   146943     225658        45
   225658    1998845        41
   354447     500589r      146
   138178     500589r      146
   354447     677418r      146
   138178     677418r      146
  1708455    1924743       146
   354447    1708455       146
   138178    1708455       146
   138178     288663r      146
  1561001    1569527r      146
  1561001    1924743       146
   354447    1561001       146
   138178    1561001       146
  1687881    1924743       146
   354447    1687881       146
   138178    1687881       146
  1234607    1569527r      146
  1234607    1298925r      146
  1234607    1924743       146
   354447    1234607       146
   138178    1234607       146
  1193606    1569527r      146
  1193606    1298925r      146
  1193606    1924743       146
   354447    1193606       146
   138178    1193606       146
   354447    1270287r      146
   138178    1270287r      146
  1924743    1930304r      146
   354447    1930304r      146
   138178    1930304r      146
  1324445    1569527r      146
  1324445    1924743       146
   354447    1324445       146
   138178    1324445       146
   273817    1569527r      146
   273817    1298925r      146
   273817    1924743       146
   273817     354447       146
   273817     911317r      146
   138178     273817       146
   354447     699252r      139
   138178     699252r      139
   354447    1720890r      139
   138178    1720890r      139
  1272419    1569527r      139
  1272419    1298925r      139
  1272419    1924743       139
   354447    1272419       139
   138178    1272419       139
   368793    1569527r       86
   368793    1298925r       86
   368793    1924743        86
   354447     368793        86
   368793     911317r       86
   138178     368793        86
  1589787    1924743        53
   354447    1589787        53
   138178    1589787        53
   821440    1286632r       84
   148335    1286632r       84
   390340    1286632r       47
   720785    1286632r       33
   933784    1286632r       33
    16090    1286632r       33
  1189949    1286632r       32
  1189949    1660935r       31
  1312521    1660935r       31
   390340    1660935r       31
   821440    1660935r       31
   148335    1660935r       31
   720785    1660935r       31
   933784    1660935r       31
    16090    1660935r       31
  1875795    1991499        29
  1189949    1875795        29
  1312521    1875795        29
   390340    1875795        29
  1875795    1908368        29
   821440    1875795        29
   148335    1875795        29
  1875795    1890307        29
  1841009    1875795        29
   720785    1875795        29
   933784    1875795        29
    16090    1875795        29
   775109    1674128        52
   775109    1745265        52
   775109    1265679        52
   673534    1674128        31
   121910    1674128        31
   673534    1745265        31
   121910    1745265        31
   673534    1265679        31
   121910    1265679        31
   696807    1237052r     1476
  1069502    1237052r      130
  1069502    1499911r       49
   696807    1499911r       49
  1262259    1932647r       29
  1581528    1932647r       29
   923711    1932647r       29
   570953    1932647r       29
   466483    1932647r       29
   111035     565719        52
   111035    1230574r       52
   111035     237088        52
    86931     111035        52
  1111867    1999793r       41
   381939    1999793r       41
   496562    1999793r       35
   290666     361106r       35
   145249     361106r       35
  1884267    1964887        35
   472644    1964887        35
  1147443    1964887        35
  1722893    1964887        35
   290666    1964887        35
   145249    1964887        35
  1486670    1964887        34
   456653    1647371r       35
    66693     156791r       48
    42284     156791r       48
   389692     754978r       98
    93174     754978r       50
  1050439    1312054        65
  1050439    1719125r       65
   870418    1050439        65
  1050439    1840209        64
  1050439    1204287r       49
  1050439    1565660r       27
  1050439    1805929        27
  1050439    1444820        27
    93675    1544072        43
    53826     213125r       44
    53826     440237r       44
   786526    1582817r       29
  1152106    1582817r       29
  1032068    1582817r       29
   328662    1582817r       29
   353418    1738363r      124
  1588757    1738363r       65
  1521566    1738363r       65
  1177192    1738363r       65
   907464    1738363r       65
  1401057    1738363r       56
   428871    1738363r       56
  1397679    1861968r       28
  1397679    1516808        28
  1172434    1397679        28
   170080    1056927r      701
   415835    1056927r      157
   366134    1056927r      157
   415835    1476395r       60
   366134    1476395r       60
   170080    1476395r       60
  1508624    1552645r       36
   415835    1552645r       36
   366134    1552645r       36
   170080    1552645r       36
  1508624    1677787r       36
   415835    1677787r       36
   366134    1677787r       36
   170080    1677787r       36
  1717401    1938613        28
    93558    1252008r       29
    93558    1450185r       29
   200047    1858013r       68
  1133920    1908263r       91
   720318    1310884r       77
   240285    1310884r       60
   887485    1310884r       58
  1286737    1310884r       58
   645527    1310884r       58
   754434    1310884r       58
   519958    1310884r       58
  1028009    1310884r       55
   452736    1310884r       52
   599365    1908263r       74
  1682917    1908263r       40
   982542    1908263r       40
   982542    1310884r       40
   452736    1908263r       40
  1028009    1908263r       40
   887485    1908263r       40
  1286737    1908263r       40
   645527    1908263r       40
   754434    1908263r       40
   519958    1908263r       40
   720318    1908263r       40
   240285    1908263r       40
  1133920    1310884r       40
   599365    1310884r       40
   172046     545569r       38
   172046    1302142r       38
   172046    1355898        38
   172046    1044212        38
   172046     349306        38
   172046     688560r       38
   172046     917948r       38
   172046     419012        38
   172046    1511704        38
   172046    1702321r       38
   172046     188289        38
   352282    1587621       903
  1520430    1587621       808
  1176056    1587621       808
   906328    1587621       808
  1399921    1587621       763
  1587621    1954798r      517
   198466    1587621       517
  1399921    1740465r       92
  1520430    1740465r       92
  1176056    1740465r       92
   906328    1740465r       92
   352282    1740465r       92
   198466    1740465r       92
   352282     511400r       92
   198466     511400r       92
   427737    1399921        92
   427737    1520430        92
   427737    1176056        92
   427737     906328        92
   352282     427737        92
   427737    1954798r       92
   198466     427737        92
  1399921    1859594r       33
  1520430    1859594r       33
  1176056    1859594r       33
   906328    1859594r       33
   352282    1859594r       33
   198466    1859594r       33
  1122839    1937555       132
   630915     639724        35
   399502    1538193        55
   399502     720659        55
  1538193    1875344r       54
   720659    1875344r       54
   645872    1875344r       40
   399502     645872        40
   520303    1875344r       40
   399502     520303        40
   645872     820990r       34
   520303     820990r       34
   720659     820990r       34
   399502     820990r       34
   399502    1111738r       30
   345943     922719r       78
   185090     922719r       78
   345943    1679357r       78
  1041013    1679357r       78
   185090    1679357r       78
   345943    1705492r       78
  1041013    1705492r       78
   185090    1705492r       78
  1698487    1705492r       68
   414238     922719r       68
   414238    1679357r       68
   414238    1705492r       68
   364537     922719r       68
   364537    1679357r       68
   364537    1705492r       68
  1698487    1871758r       37
   414238    1871758r       37
   364537    1871758r       37
   345943    1871758r       37
  1041013    1871758r       37
   185090    1871758r       37
  1162615    1962340r       37
  1162615    1698487        37
   414238    1162615        37
   364537    1162615        37
   345943    1162615        37
  1041013    1162615        37
