Long Exact Matches:
   Start1     Start2    Length
   362861     929225r       30
   116774    2920633        29
   310038    1814958r       64
   310038    2637363r       33
   677068    4101196        33
   279534    3724614r       37
  1828799    3348480        29
   253603     736232        40
   755265    1064052        52
   736232    1064052        29
   253603     755265        29
  3171468    3171522       105
  3171468    3171576        51
   516828    3171576        29
   516828    3171522        29
   516828    3171468        29
  3074552    3171576        28
  3074552    3171522        28
  3074552    3171468        28
   516828    3074552        28
  3074552    3138022        27
  3138022    3171576        27
  3138022    3171522        27
  3138022    3171468        27
   473768     475834        32
  1218630    1618822r       28
   840243    3927125        28
  1339656    3894733        38
  1441430    1441583       115
  2401826    2401884        44
  3753331    4318341      1031
   272921    4134635r       28
  1982902    1982980       215
  1982902    1983058       137
  1982902    1983214        77
  1982902    1983136        59
  2300211    2306280       173
  1212349    1573245r       29
   332952     841412r       34
  2439205    2720699       196
  1093457    1093586        32
  2430115    2551370r     1357
  3843338    3847467        44
  1779244    3884870r       35
   103757    1779244        35
   623429     624179        28
   642777    3319534        38
   642777    2059475r       27
   642777    2059552r       27
  1612565    1612607        30
   562357    1879341        38
  3239565    3239644       145
  3239565    3239723        66
  3239510    3239723        53
  3239510    3239644        53
  1160978    2030520r       48
  3100292    3194256        55
  3100292    3333875        50
   177112    4288199r       32
   309917    1702725        29
  1284422    1284506        38
   309995    1702802        42
  3122435    3122737        40
  3120358    3122810        41
  3120432    3122302        39
  3120432    3122012        38
  3119555    3120432        38
  3121937    3122810        38
  3119776    3122810        38
  3122810    3123028        38
  3119626    3122810        38
  3120358    3123028        38
  3119626    3120358        38
  3121937    3123028        38
  3119626    3121937        38
  3119776    3123028        38
  3119626    3119776        38
  3122229    3122737        38
  3122229    3122435        38
  3120212    3122435        38
  3120212    3122229        38
  3122435    3123466        37
  3122229    3123466        37
  3122810    3123466        37
  3120358    3123466        37
  3121937    3123466        37
  3119776    3123466        37
  3123028    3123466        37
  3119626    3123466        37
  3122012    3123466        37
  3122302    3123466        37
  3120432    3123466        37
  3119555    3123466        37
  3122737    3122810        37
  3120358    3122737        37
  3121937    3122737        37
  3119776    3122737        37
  3122737    3123028        37
  3119626    3122737        37
  3122435    3122810        37
  3120358    3122435        37
  3121937    3122435        37
  3119776    3122435        37
  3120358    3122229        37
  3121937    3122229        37
  3119776    3122229        37
  3122229    3123028        37
  3119626    3122229        37
  3120212    3122810        37
  3120212    3120358        37
  3120212    3121937        37
  3119776    3120212        37
  3120212    3123028        37
  3119626    3120212        37
  3122012    3122737        37
  3122302    3122737        37
  3120432    3122737        37
  3119555    3122737        37
  3122012    3122435        37
  3122302    3122435        37
  3119555    3122435        37
  3122012    3122229        37
  3122229    3122302        37
  3120432    3122229        37
  3119555    3122229        37
  3120212    3122012        37
  3120212    3122302        37
  3120212    3120432        37
  3119555    3120212        37
  3122012    3122810        37
  3122302    3122810        37
  3120432    3122810        37
  3119555    3122810        37
  3120358    3120432        37
  3120432    3121937        37
  3119776    3120432        37
  3122012    3123028        37
  3122302    3123028        37
  3119555    3123028        37
  3119626    3122012        37
  3119626    3122302        37
  3119555    3119626        37
   428724     431508        30
  3930989    3945778       630
  1788514    3884847r     1221
   103780    1788514       987
   925359    3802128        28
  3120139    3123316        38
  3732413    3735968        56
  3730685    3735968        56
  1262951    2638382        35
  2635294    2638442        32
  3842395    3847321        30
  1339775    1533207r       44
   367930    3765838        31
  2359559    4222100        32
  4052971    4053082       468
  4052971    4053193       357
  4052971    4053304       246
  4052971    4053415       135
  2059430    2059507        94
  3113038    3113796        50
  3104981    3105036r       56
  2030766    2626100r       89
  2295191    2301281        35
  3663827    3663890       106
  3663755    3663791        71
  3663827    3663953        43
  3663791    3663953        35
  3663791    3663890        35
  3663755    3663827        35
  1780408    2971815        41
  3101882    3335468        29
  2337976    2340569        37
  1779776    1779807r       32
  3333773    4301558        52
  3100190    4301558        52
  2866692    2867348        52
   189741    2040367r       27
  3171579    3239534        35
  3171525    3239534        35
  3171471    3239534        35
  3171579    3239479        35
  3171525    3239479        35
  3171471    3239479        35
  3171579    3239747        29
  3171525    3239747        29
  3171471    3239747        29
  3171579    3239668        29
  3171525    3239668        29
  3171471    3239668        29
  3171579    3239589        29
  3171525    3239589        29
  3171471    3239589        29
  3158979    3239747        27
  3158979    3239668        27
  3158979    3239589        27
  3158979    3239534        27
  3158979    3239479        27
  1573453    1637807        30
  1573453    1634205        30
  3552709    3796416r     1362
  1479356    1481030        31
  2829020    2983854r      241
  1341822    2983854r      241
  1093589    1095213        30
  1093460    1095213        29
  1211929    1386320r       27
  3746537    3750164        54
   366738     426754        30
   366738     426598        28
   835833    3742639r       33
  1216601    3742639r       27
   149665    3742639r       27
   835833    1216601        27
   149665     835833        27
   580577     580654       161
   580577     580731        84
   927652    4101156        28
  1293029    1963193r       32
  2089376    3939759r       30
  1638087    3939759r       29
  1634485    3939759r       29
  1781682    2974834        37
  3194172    4301576        28
  3194172    3333791        28
  3100208    3194172        28
  2866867    2867523        29
  3758772    3765858        27
   623927    1385225r       28
  3803042    3936309        30
  3803042    3935694        30
  3803042    3935079        30
   802442    2531935r       31
   802442    2531988r       31
   802442    2532200r       31
  1457520    2531935r       27
   795481    2531935r       27
  1457520    2531988r       27
   795481    2531988r       27
  1457520    2532200r       27
   795481    2532200r       27
   561310    3808036        27
  1479862    1481536        30
  1071276    3239513r       35
  1071276    3239568r       35
   675486    1573424        28
  2877074    2877869        31
   253600    1064049        32
  1064049    1064116r       27
   253600    1064116r       27
   375293     434261        29
  1096240    2944774        59
  1094145    1096240        59
  3752364    3766279        29
  3119183    3119699        38
  2797301    2806152        27
   921721    3100346r       55
  3074491    3138018        29
  3743235    3769551       158
  3133017    3135913        48
  1198104    3226371r       36
   338209    3927154r       30
  1882265    2300356r       38
  1882265    2306425r       38
   838709    1992319r       27
   199779     687916        32
  3239697    3519196        27
  3239618    3519196        27
  3524471    3884516        27
  3160533    3319518        29
  1651466    2059491r       27
  1651466    2059568r       27
  3319518    3704906        27
  2330158    3319518        27
  1651466    3319518        27
   272866    4134651r       27
   336634    2089089        32
   718876     972670        28
  1533626    3894433r       28
  3119480    3122154        33
   332760     841604r       27
   177269    3317564r       32
  2088781    3932945r       27
  2062066    2922114r       27
   334082     334154        30
  3248029    3253443       109
  1651464    3704904        30
  1651464    2330156        30
  1651464    3160531        29
    38983      39039        27
  1814894    2637299        28
  1263071    2635324        35
   428627     430034        83
   369778     370966        29
   538811    2617370r       28
   840720    2061290r       27
   839385    2061290r       27
   840720    2795950r       27
   839385    2795950r       27
   964706     964994        35
   964706     964874        35
   964619     964784        55
   964619     964808        41
   964619     964643        31
   149674    1090514        27
  1191787    1619305        31
  1190063    1619305        31
   840165    2944309r       28
  1093489    1095365        95
  1731167    3245353        30
  1678958    1685485        56
  1160895    1340915r       85
  2626263    4060335        85
  1160895    2626263        85
  1339517    1533465r      257
   921726    3333924r       56
   272894    2059502r       30
   272894    2059579r       30
  1625362    2532159        42
  1625362    2531947        42
  1625362    2531894        42
  3192198    3318812        30
  2532159    3318812        27
  2531947    3318812        27
  2531894    3318812        27
  1625362    3318812        27
  2532159    3192198        27
  2531947    3192198        27
  2531894    3192198        27
  2359791    4222332        34
  3132892    3135788       124
  1702736    1815069r       35
   199000     687284        29
  3841626    3846554        36
  1633531    1637133       887
  3746673    3762445        37
  3757105    3762445        29
   908181    3485111r     1166
  3119623    3123025        43
  1997453    2262010      1160
  3247930    3253344        98
   849922    2935161r       30
   890719    3712080       743
   459949    4038813        34
   267766    3192309        28
   267766    3192256        28
   267766    3192203        28
  1488319    3928422r       28
  1782584    2975754        34
  2458434    3658673r       33
  2089026    2795681        29
   370751    3971400        34
  3291400    3291457        47
  1532540    3895519r      116
  1864785    2423746        31
  4077793    4320045        62
  1262976    3999042r       29
  1781644    2974796        34
  3766229    3971496        28
  3750241    3762386        29
  1572471    3948575r       32
  1572471    3949175r       32
  1572471    3949775r       32
  1572471    3949247r       32
  1572471    3949847r       32
  1631075    3948719r       31
  1631075    3948575r       31
  1631075    3949175r       31
  1631075    3949775r       31
  1631075    3948647r       31
  1631075    3949256r       31
  1631075    3949856r       31
  1572471    1631075        31
  1572471    3944499r       27
   334387     337333        33
  1632083    3739861        27
  1632083    3738736        27
  1188573    3943803r       32
   673207    3740905        30
  1188573    3779930r       31
  1188573    3941258r       31
  1188573    3941594r       31
  1188573    3941940r       31
  3740905    3779930r       29
   673207    3779930r       29
  3740905    3941258r       29
   673207    3941258r       29
  3740905    3941594r       29
   673207    3941594r       29
  3740905    3941940r       29
   673207    3941940r       29
  3740905    3928318r       29
  3740905    3928327r       29
  3740905    3928336r       29
  3740905    3928345r       29
   673207    3943803r       29
  1188573    3740905        29
  3740905    3928309r       28
   673147     837969r       27
  3738625    3779930r       27
  3738625    3941258r       27
  3738625    3941594r       27
  3738625    3941940r       27
  3738625    3943803r       27
  3738625    3740905        27
  1188519    3779930r       27
  1188519    3941258r       27
  1188519    3941594r       27
  1188519    3941940r       27
  1188519    3943803r       27
  1188519    3740905        27
   336643     926381r       29
   333588     926381r       29
   336643     839498r       27
   333588     839498r       27
   427311     427326        49
   427311     427341        34
  3133079    3135975       360
  3747007    3766286        31
  1216884    2088779r       30
  1339350    3894427        82
  2629601    2631366        38
   400152     606511      1526
   374480    3735656        38
  3122736    3123465        38
  3120211    3123465        38
   333087     841277r       33
  1096324    2944858        74
  1094229    1096324        74
   338871    3801855r       27
   336108    3801855r       27
  2030863    2626003r       79
  1341175    2626003r       79
  2030863    4060099r       79
  1341175    4060099r       79
   310075    2637326r       27
  3729512    3756100        32
  2424516    3801975r       28
  1876415    1882803        31
  1340257    1532716r       81
  1340257    3895343        56
  1213464    1217605        27
  2839981    3239643r       27
  2839981    3239722r       27
   832137     842112       220
   840484    1217041        27
  3100467    3194431        32
   960279    4348773r       28
   960226    4348773r       28
   960173    4348773r       28
  1781312    2974464        40
   149651    1216587        47
   837183     837348        30
  1276886    2196767r       52
  3841871    3846797       418
  2025302    2028426       546
  1773962    1774037        41
  1633487    1636882        52
  3247432    3252846        31
  1340094    1532888r       29
  2867038    2867694        50
  1880780    1887089        28
  3119920    3123247        38
  3122660    3123101        38
  3122660    3122881        38
  3120067    3123101        37
  3120067    3122881        37
  3120067    3122660        37
  3123101    3123247        37
  3119920    3123101        37
  3122881    3123247        37
  3119920    3122881        37
  3122660    3123247        37
  3120067    3123247        37
  3119920    3120067        37
  3122374    3123101        33
  3122374    3122881        33
  3120067    3122374        33
  3122374    3123247        33
  3119334    3122374        33
  3119334    3122660        33
  3119334    3120067        33
  3119334    3123247        33
  3119334    3119920        33
  1533005    3895054r      171
   426591     426747        35
   425238     432630        27
   426792    3759038        29
   361737    2795956r       28
   926691    2062001r       27
  3745771    3757982        44
  3378333    3380911        71
  3119551    3122008        42
  3748345    3751927        27
  1987703    2636931r     1357
  3120524    3711736r     1356
  2430117    3711736r     1356
  3120524    3892133r     1356
  2430117    3892133r     1356
  1987703    3711736r     1356
  1987703    3892133r     1356
  1987703    1997455r     1356
  2430117    2636931r     1356
  1541952    3120524      1356
  1541952    2430117      1356
  1541952    2636931r     1356
  1541952    1987703      1356
  2784615    2973463r     1356
  1541952    2366768r     1355
  1541952    3552584r     1355
  2784615    3554067r     1355
  2784615    3795058      1355
  3120524    3554067r     1355
  2430117    3554067r     1355
  1987703    3554067r     1355
  1541952    3554067r     1355
  3795058    3892133r     1355
  3120524    3795058      1355
  2430117    3795058      1355
  1987703    3795058      1355
  1541952    3795058      1355
  1541952    2551368r     1355
  2430117    2973463r     1355
  1987703    2973463r     1355
  1541952    2973463r     1355
  2784615    3711736r     1355
  2784615    3892133r     1355
  1541952    2784615      1355
  2550014    3121878r     1357
   889021    3710382      1697
   889021    3890779      1357
   889021    1543306r     1356
   889021    1996101      1356
  2365414    2785969r     1356
  2365414    2431471r     1356
  2365414    3121878r     1356
  2550014    3551230      1356
  2365414    2550014      1356
  2635577    3796412r     1356
  2635577    3552713      1356
  2972109    3796412r     1355
  2972109    3552713      1355
  2635577    2972109      1355
  2972109    3121878r     1355
  2972109    3551230      1355
  2365414    2972109      1355
  1996101    2972109      1355
  2972109    3890779      1355
  2972109    3710382      1355
  2550014    3796412r     1355
  3551230    3796412r     1355
  2365414    3796412r     1355
  2550014    3552713      1355
  3551230    3552713      1355
  2365414    3552713      1355
  2635577    2785969r     1355
  2550014    2635577      1355
  2635577    3551230      1355
  2365414    2635577      1355
  1996101    3796412r     1355
  3710382    3796412r     1355
   889021    3796412r     1355
  1996101    3552713      1355
  3552713    3890779      1355
  3552713    3710382      1355
   889021    3552713      1355
   889021    2635577      1355
   889021    1989057r     1355
  1996101    2785969r     1355
   889021    2431471r     1355
   889021    3121878r     1355
  1996101    2550014      1355
  2550014    3890779      1355
  2550014    3710382      1355
  1996101    3551230      1355
  3551230    3890779      1355
  3551230    3710382      1355
   889021    3551230      1355
  1996101    2365414      1355
  2365414    3890779      1355
  2365414    3710382      1355
   889021    2365414      1355
  3751912    3765827        34
   836842    2387842r       34
   926256    2795707r       34
   839382    1991259r       36
   840717    1991259r       34
   840717    1989945r       28
   839382    1989945r       28
   839472     926355        28
   926355    1989945r       27
   926355    1991259r       27
   839472    1989945r       27
   839472     840717        27
   839382     839472        27
   926256    2089052r       27
   150494    3802131        27
  2439461    2720955        58
  1341104    4060170r       70
  3744643    3756884        31
  2996004    2996055       114
  2996004    2996106        63
   795468    2687129        27
  1160543    2030979r       37
   831233     841986        28
   833206    3054139        27
  1160544    4059984       485
  3730643    3732371       285
  1339358    1533624r       74
  3724578    3803889r       36
  1779959    1780485        89
  1739695    3037415        27
   366889     366949        28
  3194394    3334013        36
  1946896    3847844r       62
  1276433    2197220r      155
   372238     374921        48
  1351223    1351250        33
    82201    2883867        27
   472712     472721        29
  2635348    2638496        53
  3247698    3253112        31
  3558615    4077753        31
   334902     839481r       27
  3750927    3763072        29
  1632778    3933862r       27
  1632778    3934465r       27
  1632778    3941268r       27
  1632778    3941604r       27
  1632778    3941950r       27
  1572470    3948720r       33
  1572470    3948648r       33
  1572470    3949257r       33
  1572470    3949857r       33
  1572470    3927296r       27
  1632730    3940842r       30
  1632730    3932638r       29
  1632730    3935116r       27
  1632730    3935731r       27
  1632730    3936346r       27
   672702    1636815        28
   672702    1633420        28
   672702    2803079        27
   672702    1631779        27
   335289     840609r       28
  3740748    3740895        35
  3738735    3739860        29
  3738026    4031606        27
  2088749    2089097        31
  1188572    3928319r       33
  1188572    3928328r       33
  1188572    3928337r       33
  1188572    3928346r       33
   673206    3928346r       30
   673206    1188572        30
  1188572    3928310r       29
  1188518    3738624        29
  3738624    3928346r       28
  1188572    3738624        28
  1188518    3928310r       28
  1188518    3928319r       28
  1188518    3928328r       28
  1188518    3928337r       28
  1188518    3928346r       28
   673206    1188518        28
  1989918    1991232        28
   336642    1989918        28
   333587    1989918        28
   673317    1188518        27
   673317    3928346r       27
   673317    1188572        27
  1188518    3739977        27
   673146    1188518        27
  3739977    3928346r       27
   673146    3928346r       27
  1188572    3739977        27
   673146    1188572        27
  3761059    3762856        28
   374780    3760822        28
  3751947    3765862        56
  1880707    1887016        30
   623087    4037756r       28
   373709     374939        31
   372256     373709        30
  1276293    2197360r       28
  1875688    1882085        29
  3758800    3760582        34
  1190144    1191868        28
  3743871    3756112        38
  1722825    4294000        38
  1702683    1815122r       39
  3730583    3735866        65
  3732311    3735866        59
  1753302    3998014r       28
  2001673    2387843r       27
